ncol,nrow,population,allroads,mainroads,secroads,industries,traffic_points
7.0,44.0,262.0,0.0,0.0,0.0,0.0,0.0
8.0,44.0,213.0,0.0,0.0,0.0,0.0,0.0
9.0,44.0,94.0,0.0,0.0,0.0,0.0,0.0
10.0,44.0,76.0,0.0,0.0,0.0,0.0,0.0
11.0,44.0,37.0,0.0,0.0,0.0,0.0,0.0
12.0,44.0,29.0,0.0,0.0,0.0,0.0,0.0
13.0,44.0,262.0,0.0,0.0,0.0,0.0,0.0
14.0,44.0,90.0,1.4,0.0,0.0,0.0,0.0
15.0,44.0,203.0,0.4,0.4,0.0,0.0,2.0
16.0,44.0,360.0,0.0,1.1,0.0,0.0,0.0
17.0,44.0,524.0,0.0,1.1,0.0,0.0,0.0
18.0,44.0,6288.0,3.1,0.5,0.0,0.5,1.0
19.0,44.0,8027.0,8.0,0.0,0.0,2.0,58.0
20.0,44.0,8410.0,19.3,3.1,0.0,2.0,55.0
21.0,44.0,8602.0,6.2,1.6,0.0,2.0,57.0
22.0,44.0,3779.0,0.0,0.0,0.0,0.5,0.0
23.0,44.0,2693.0,0.0,0.0,0.0,0.0,0.0
24.0,44.0,4986.0,0.0,0.0,0.0,0.0,0.0
25.0,44.0,795.0,0.0,0.0,0.0,0.0,2.0
26.0,44.0,13662.0,1.2,0.0,0.0,0.5,0.0
27.0,44.0,950.0,0.7,0.4,0.0,0.0,0.0
28.0,44.0,1737.0,0.0,1.1,0.0,0.5,0.0
29.0,44.0,540.0,0.0,1.0,0.0,0.0,0.0
30.0,44.0,944.0,0.6,1.1,0.0,0.0,0.0
31.0,44.0,674.0,0.2,1.3,0.0,0.0,1.0
32.0,44.0,666.0,0.6,0.6,1.2,0.5,6.0
33.0,44.0,1806.0,0.7,1.9,0.0,0.5,16.0
34.0,44.0,1684.0,9.7,0.0,2.9,1.0,9.0
35.0,44.0,2366.0,11.8,0.0,2.6,1.0,30.0
36.0,44.0,2689.0,16.2,0.5,4.2,1.0,34.0
37.0,44.0,2919.0,18.9,2.6,0.0,3.0,95.0
38.0,44.0,5139.0,9.4,2.2,0.0,1.0,21.0
39.0,44.0,421.0,2.1,0.0,0.0,0.0,0.0
40.0,44.0,568.0,1.2,0.0,0.0,0.0,0.0
41.0,44.0,399.0,4.2,0.4,0.0,0.0,0.0
42.0,44.0,977.0,3.1,2.5,0.0,0.5,5.0
43.0,44.0,2309.0,1.4,1.2,0.0,0.5,3.0
44.0,44.0,977.0,2.5,2.5,0.0,0.5,7.0
45.0,44.0,715.0,0.0,0.0,0.0,0.0,0.0
46.0,44.0,477.0,0.0,0.0,0.0,0.0,0.0
47.0,44.0,317.0,0.0,0.0,0.0,0.0,0.0
48.0,44.0,635.0,0.0,0.0,0.0,0.0,0.0
49.0,44.0,317.0,0.0,0.0,0.0,0.0,0.0
50.0,44.0,127.0,0.0,0.0,0.0,0.0,0.0
1.0,45.0,148.0,0.0,0.0,0.0,0.0,0.0
2.0,45.0,112.0,0.0,0.0,0.0,0.0,0.0
3.0,45.0,376.0,0.0,0.0,0.0,0.0,0.0
4.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0
5.0,45.0,224.0,0.0,0.0,0.0,0.0,0.0
6.0,45.0,232.0,0.0,1.1,0.0,0.0,1.0
7.0,45.0,90.0,0.0,0.0,0.0,0.0,0.0
8.0,45.0,77.0,0.0,0.0,0.0,0.0,0.0
9.0,45.0,12.0,0.0,0.0,0.0,0.0,0.0
10.0,45.0,51.0,0.0,0.0,0.0,0.0,0.0
11.0,45.0,24.0,0.0,0.0,0.0,0.0,0.0
12.0,45.0,69.0,1.1,0.0,0.0,0.0,0.0
13.0,45.0,128.0,1.2,0.0,0.0,0.0,0.0
14.0,45.0,22.0,0.0,0.0,0.0,0.0,9.0
15.0,45.0,101.0,0.0,0.0,0.0,0.0,0.0
16.0,45.0,262.0,0.0,0.0,0.0,0.0,0.0
17.0,45.0,309.0,0.0,0.0,0.0,0.0,0.0
18.0,45.0,3078.0,1.9,0.6,0.0,0.5,0.0
19.0,45.0,6031.0,10.2,3.7,0.0,1.0,27.0
20.0,45.0,8601.0,13.2,0.0,1.1,3.0,92.0
21.0,45.0,8951.0,10.8,0.0,0.0,5.0,165.0
22.0,45.0,5439.0,1.9,0.0,0.0,0.5,3.0
23.0,45.0,1816.0,0.2,0.0,0.0,0.0,0.0
24.0,45.0,953.0,0.0,0.0,0.0,0.0,0.0
25.0,45.0,953.0,0.0,0.1,0.0,0.0,1.0
26.0,45.0,1071.0,0.3,1.1,0.0,0.0,2.0
27.0,45.0,795.0,0.0,0.9,0.0,0.0,0.0
28.0,45.0,1528.0,0.0,0.0,0.0,0.0,0.0
29.0,45.0,398.0,0.0,0.0,0.0,0.0,0.0
30.0,45.0,114.0,0.0,0.0,0.0,0.0,0.0
31.0,45.0,793.0,0.0,0.0,0.0,0.0,0.0
32.0,45.0,808.0,0.0,0.0,1.1,0.0,0.0
33.0,45.0,2165.0,4.9,0.6,0.0,0.5,8.0
34.0,45.0,2724.0,6.2,2.0,2.7,1.0,15.0
35.0,45.0,2859.0,25.5,0.0,1.7,2.0,64.0
36.0,45.0,2938.0,18.1,0.0,1.8,1.0,40.0
37.0,45.0,2398.0,13.8,3.7,0.8,1.0,17.0
38.0,45.0,2046.0,5.3,2.8,0.0,0.5,7.0
39.0,45.0,170.0,0.4,2.2,0.0,0.5,2.0
40.0,45.0,821.0,8.7,2.2,0.0,1.0,18.0
41.0,45.0,1012.0,3.4,2.1,0.0,0.5,1.0
42.0,45.0,1311.0,0.9,0.0,0.0,0.0,0.0
43.0,45.0,7522.0,1.9,0.0,0.0,0.0,1.0
44.0,45.0,1065.0,2.6,1.1,0.0,0.5,3.0
45.0,45.0,892.0,0.0,1.3,0.0,0.0,1.0
46.0,45.0,556.0,0.0,0.0,0.0,0.0,0.0
47.0,45.0,82.0,0.0,0.0,0.0,0.0,0.0
48.0,45.0,312.0,0.0,0.0,0.0,0.0,0.0
49.0,45.0,65.0,0.0,0.0,0.0,0.0,0.0
50.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0
1.0,46.0,254.0,0.0,1.0,0.0,0.0,1.0
2.0,46.0,206.0,0.0,0.0,0.0,0.0,0.0
3.0,46.0,619.0,0.0,0.0,0.0,0.0,0.0
4.0,46.0,222.0,0.0,0.0,0.0,0.0,1.0
5.0,46.0,257.0,0.0,1.2,0.0,0.5,0.0
6.0,46.0,178.0,0.0,0.0,0.0,0.0,0.0
7.0,46.0,112.0,0.0,0.0,0.0,0.0,0.0
8.0,46.0,134.0,0.1,0.0,0.0,0.0,0.0
9.0,46.0,62.0,0.3,0.0,0.0,0.0,1.0
10.0,46.0,67.0,1.1,0.0,0.0,0.0,0.0
11.0,46.0,158.0,1.1,0.0,0.0,0.0,0.0
12.0,46.0,33.0,0.0,0.0,0.0,0.0,0.0
13.0,46.0,164.0,0.0,0.0,0.0,0.0,0.0
14.0,46.0,67.0,0.0,0.0,0.0,0.0,0.0
15.0,46.0,112.0,0.0,0.0,0.0,0.0,0.0
16.0,46.0,262.0,0.0,0.0,0.0,0.0,0.0
17.0,46.0,278.0,1.4,0.0,0.0,0.0,0.0
18.0,46.0,6140.0,3.0,1.4,0.0,0.5,6.0
19.0,46.0,6298.0,4.3,2.5,0.0,1.0,43.0
20.0,46.0,5248.0,2.8,1.0,0.0,1.0,25.0
21.0,46.0,4253.0,2.5,1.5,0.0,0.5,11.0
22.0,46.0,2147.0,2.7,0.0,0.0,0.0,2.0
23.0,46.0,1724.0,1.5,0.4,0.0,0.0,0.0
24.0,46.0,1076.0,0.0,1.1,0.0,0.0,0.0
25.0,46.0,1065.0,1.2,1.0,0.0,0.5,0.0
26.0,46.0,715.0,0.0,0.0,0.0,0.0,0.0
27.0,46.0,556.0,0.0,0.0,0.1,0.0,0.0
28.0,46.0,978.0,1.1,0.0,0.0,0.5,0.0
29.0,46.0,278.0,1.0,0.0,0.0,0.0,0.0
30.0,46.0,278.0,1.0,0.0,0.0,0.0,0.0
31.0,46.0,1034.0,2.8,0.0,0.8,0.5,1.0
32.0,46.0,1583.0,0.3,0.0,1.4,0.5,5.0
33.0,46.0,948.0,0.4,0.0,1.1,0.5,0.0
34.0,46.0,2151.0,9.5,2.1,0.7,1.0,28.0
35.0,46.0,2804.0,24.6,2.3,1.7,1.0,35.0
36.0,46.0,2438.0,11.1,2.4,0.0,1.0,14.0
37.0,46.0,2454.0,1.9,0.2,2.3,0.5,0.0
38.0,46.0,2714.0,7.4,0.0,0.0,0.5,11.0
39.0,46.0,1430.0,0.1,0.0,0.0,0.0,1.0
40.0,46.0,1668.0,4.5,0.0,0.0,0.0,3.0
41.0,46.0,1430.0,1.5,0.0,0.0,0.0,1.0
42.0,46.0,1311.0,1.5,0.0,0.0,0.0,0.0
43.0,46.0,1987.0,0.0,0.0,0.0,0.0,0.0
44.0,46.0,874.0,1.1,0.0,0.0,0.0,0.0
45.0,46.0,1065.0,0.0,2.4,0.0,0.5,3.0
46.0,46.0,636.0,0.0,0.0,0.0,0.0,0.0
47.0,46.0,357.0,0.0,0.0,0.0,0.0,0.0
48.0,46.0,356.0,0.0,0.0,0.0,0.0,0.0
49.0,46.0,159.0,0.0,0.0,0.0,0.0,0.0
50.0,46.0,104.0,0.0,0.0,0.0,0.0,0.0
1.0,47.0,299.0,0.0,0.7,0.0,0.0,0.0
2.0,47.0,338.0,0.0,0.7,0.0,0.0,1.0
3.0,47.0,768.0,0.0,0.0,0.0,0.0,0.0
4.0,47.0,299.0,0.0,0.0,0.0,0.0,0.0
5.0,47.0,445.0,0.0,1.1,0.0,0.0,0.0
6.0,47.0,281.0,0.0,0.0,0.0,0.0,0.0
7.0,47.0,101.0,0.0,0.0,0.0,0.0,0.0
8.0,47.0,223.0,0.2,0.0,0.0,0.0,0.0
9.0,47.0,106.0,0.8,0.0,0.0,0.0,0.0
10.0,47.0,66.0,0.0,0.0,0.0,0.0,0.0
11.0,47.0,150.0,0.0,0.0,0.0,0.0,0.0
12.0,47.0,94.0,0.0,0.0,0.0,0.0,0.0
13.0,47.0,202.0,0.0,0.0,0.0,0.0,0.0
14.0,47.0,224.0,0.0,0.0,0.0,0.0,0.0
15.0,47.0,79.0,0.0,0.0,0.0,0.0,1.0
16.0,47.0,275.0,1.3,1.3,0.0,0.5,2.0
17.0,47.0,503.0,2.9,2.7,0.0,0.5,3.0
18.0,47.0,907.0,2.0,2.2,0.0,0.5,2.0
19.0,47.0,827.0,1.1,1.0,0.0,0.5,3.0
20.0,47.0,427.0,1.2,1.0,0.0,0.5,3.0
21.0,47.0,710.0,0.0,1.1,0.0,0.0,0.0
22.0,47.0,775.0,0.1,2.5,0.0,0.5,1.0
23.0,47.0,982.0,0.6,0.8,0.0,0.0,0.0
24.0,47.0,338.0,0.0,0.0,0.0,0.0,0.0
25.0,47.0,795.0,0.8,0.0,0.0,0.0,0.0
26.0,47.0,555.0,1.8,0.0,0.0,0.0,0.0
27.0,47.0,4203.0,0.8,0.0,0.0,0.5,2.0
28.0,47.0,632.0,0.0,0.0,0.0,0.0,0.0
29.0,47.0,317.0,0.0,0.0,0.0,0.0,0.0
30.0,47.0,317.0,0.0,0.0,0.0,0.0,0.0
31.0,47.0,1043.0,2.3,0.0,0.0,0.5,2.0
32.0,47.0,4251.0,1.3,0.0,0.0,0.5,1.0
33.0,47.0,994.0,0.0,0.0,0.0,0.0,0.0
34.0,47.0,1282.0,0.0,0.0,0.0,0.0,0.0
35.0,47.0,888.0,0.0,2.5,0.0,0.5,12.0
36.0,47.0,636.0,0.0,0.0,0.0,0.0,1.0
37.0,47.0,1459.0,1.5,0.0,3.4,2.0,54.0
38.0,47.0,6812.0,11.0,0.0,0.0,2.0,58.0
39.0,47.0,1062.0,0.9,0.0,0.0,0.5,0.0
40.0,47.0,1594.0,3.0,0.0,0.0,0.5,3.0
41.0,47.0,1072.0,1.1,0.0,0.0,0.0,0.0
42.0,47.0,953.0,0.4,0.0,0.0,0.0,0.0
43.0,47.0,1390.0,1.7,0.0,0.0,0.0,0.0
44.0,47.0,711.0,1.7,0.0,0.0,0.0,0.0
45.0,47.0,1065.0,1.1,1.2,0.0,0.5,0.0
46.0,47.0,978.0,0.0,1.6,0.0,0.0,2.0
47.0,47.0,477.0,0.0,0.0,0.0,0.0,0.0
48.0,47.0,357.0,0.0,0.0,0.0,0.0,0.0
49.0,47.0,159.0,0.0,0.0,0.0,0.0,0.0
50.0,47.0,104.0,0.0,0.3,0.0,0.0,0.0
1.0,48.0,600.0,0.0,0.0,0.0,0.0,0.0
2.0,48.0,671.0,0.0,1.0,0.0,0.5,2.0
3.0,48.0,11753.0,0.0,0.3,0.0,0.0,1.0
4.0,48.0,2437.0,0.0,0.0,0.0,0.0,0.0
5.0,48.0,1823.0,0.0,1.2,0.0,0.5,1.0
6.0,48.0,676.0,0.0,0.0,0.0,0.0,0.0
7.0,48.0,783.0,0.0,0.0,0.0,0.0,0.0
8.0,48.0,3322.0,0.0,0.0,0.0,0.0,1.0
9.0,48.0,1749.0,0.0,0.0,0.0,0.0,1.0
10.0,48.0,674.0,0.0,0.0,0.0,0.0,0.0
11.0,48.0,644.0,0.0,0.0,0.0,0.5,2.0
12.0,48.0,681.0,0.0,0.0,0.0,0.0,1.0
13.0,48.0,1578.0,0.0,0.5,0.0,0.0,1.0
14.0,48.0,3059.0,0.0,1.0,0.0,0.5,1.0
15.0,48.0,6281.0,4.1,3.3,0.7,0.5,12.0
16.0,48.0,4146.0,3.0,1.4,0.0,0.5,1.0
17.0,48.0,1173.0,1.1,0.0,0.0,0.0,0.0
18.0,48.0,1048.0,1.5,0.0,0.0,0.0,0.0
19.0,48.0,560.0,0.7,0.0,0.0,0.0,0.0
20.0,48.0,619.0,0.4,0.0,0.0,0.0,0.0
21.0,48.0,768.0,0.0,0.0,0.0,0.0,0.0
22.0,48.0,937.0,0.0,0.3,0.0,0.0,0.0
23.0,48.0,9109.0,0.0,1.2,0.0,0.0,0.0
24.0,48.0,503.0,0.6,0.0,0.0,0.0,0.0
25.0,48.0,374.0,1.3,0.0,0.0,0.0,0.0
26.0,48.0,755.0,0.0,0.0,0.0,0.0,0.0
27.0,48.0,487.0,0.0,0.0,0.0,0.0,0.0
28.0,48.0,1150.0,0.0,0.0,0.0,0.0,0.0
29.0,48.0,312.0,0.0,0.0,0.0,0.0,0.0
30.0,48.0,635.0,0.0,0.0,0.0,0.0,0.0
31.0,48.0,635.0,1.3,0.0,0.0,0.0,7.0
32.0,48.0,188.0,0.0,0.0,0.0,0.0,0.0
33.0,48.0,1824.0,0.0,0.0,0.0,0.0,0.0
34.0,48.0,1986.0,0.0,0.0,0.0,0.0,0.0
35.0,48.0,1533.0,0.0,2.3,0.0,0.5,4.0
36.0,48.0,1930.0,0.0,0.0,0.0,0.0,0.0
37.0,48.0,1589.0,0.7,0.0,0.5,0.0,0.0
38.0,48.0,3904.0,1.7,0.0,1.4,0.5,8.0
39.0,48.0,236.0,1.5,0.0,0.0,0.5,0.0
40.0,48.0,172.0,0.0,0.0,0.0,0.0,0.0
41.0,48.0,1311.0,1.4,0.0,0.0,0.0,0.0
42.0,48.0,592.0,1.4,0.0,0.0,0.0,0.0
43.0,48.0,8003.0,2.3,0.0,0.0,0.5,0.0
44.0,48.0,795.0,1.1,0.0,0.0,0.0,0.0
45.0,48.0,447.0,0.5,0.0,0.0,0.0,0.0
46.0,48.0,1687.0,0.0,2.4,0.0,0.5,0.0
47.0,48.0,1232.0,0.0,0.0,0.0,0.0,0.0
48.0,48.0,1031.0,0.0,0.0,0.0,0.0,0.0
49.0,48.0,4624.0,0.0,0.0,0.0,0.0,0.0
50.0,48.0,550.0,0.0,1.4,0.0,0.0,0.0
1.0,49.0,295.0,0.0,0.0,0.0,0.0,0.0
2.0,49.0,326.0,0.0,0.0,0.8,0.0,1.0
3.0,49.0,7147.0,0.8,1.2,0.0,1.0,46.0
4.0,49.0,6754.0,0.4,1.8,0.0,1.0,21.0
5.0,49.0,3564.0,0.2,0.2,1.5,0.5,6.0
6.0,49.0,1147.0,0.0,0.3,2.0,0.5,9.0
7.0,49.0,4062.0,2.3,1.1,0.0,0.5,4.0
8.0,49.0,4499.0,0.0,1.1,0.0,0.5,7.0
9.0,49.0,2572.0,0.1,1.1,0.0,0.5,3.0
10.0,49.0,402.0,0.4,1.0,0.0,0.5,0.0
11.0,49.0,101.0,0.0,1.0,0.0,0.5,2.0
12.0,49.0,240.0,0.0,1.0,0.0,0.5,0.0
13.0,49.0,480.0,1.5,0.6,0.0,0.5,0.0
14.0,49.0,4236.0,6.0,0.7,0.0,0.5,2.0
15.0,49.0,7894.0,9.9,1.8,0.3,2.0,52.0
16.0,49.0,2527.0,2.3,0.0,0.0,0.5,3.0
17.0,49.0,292.0,0.0,0.0,0.0,0.0,0.0
18.0,49.0,190.0,0.7,0.0,0.0,0.0,0.0
19.0,49.0,1121.0,1.9,0.0,0.0,0.0,3.0
20.0,49.0,150.0,0.0,0.0,0.0,0.0,0.0
21.0,49.0,150.0,0.0,0.0,0.0,0.0,0.0
22.0,49.0,112.0,0.0,0.0,0.0,0.0,0.0
23.0,49.0,680.0,0.1,0.4,0.0,0.5,4.0
24.0,49.0,503.0,0.5,0.9,0.0,0.5,0.0
25.0,49.0,450.0,0.0,0.0,0.0,0.0,0.0
26.0,49.0,176.0,0.0,0.0,0.0,0.0,0.0
27.0,49.0,719.0,0.0,0.0,0.0,0.0,0.0
28.0,49.0,834.0,0.0,0.0,0.0,0.0,0.0
29.0,49.0,278.0,1.0,0.0,0.0,0.0,0.0
30.0,49.0,278.0,1.7,0.0,0.0,0.0,0.0
31.0,49.0,278.0,0.3,0.0,0.0,0.0,1.0
32.0,49.0,114.0,0.0,0.0,0.0,0.0,0.0
33.0,49.0,1138.0,0.0,0.0,0.0,0.0,0.0
34.0,49.0,4017.0,1.8,0.9,0.0,0.0,4.0
35.0,49.0,1454.0,0.0,2.9,0.0,0.5,17.0
36.0,49.0,1070.0,0.0,0.0,0.0,0.0,0.0
37.0,49.0,184.0,1.3,0.0,0.0,0.0,0.0
38.0,49.0,592.0,0.3,0.0,0.5,0.0,0.0
39.0,49.0,474.0,1.6,0.0,0.0,0.5,1.0
40.0,49.0,389.0,0.6,0.0,0.0,0.0,0.0
41.0,49.0,82.0,0.6,0.0,0.0,0.0,0.0
42.0,49.0,82.0,0.8,0.0,0.0,0.0,0.0
43.0,49.0,516.0,0.6,0.0,0.0,0.0,0.0
44.0,49.0,111.0,0.6,0.0,0.0,0.0,0.0
45.0,49.0,278.0,1.3,0.0,0.0,0.0,0.0
46.0,49.0,517.0,1.5,0.2,0.0,0.0,2.0
47.0,49.0,799.0,0.2,2.2,0.0,0.5,0.0
48.0,49.0,608.0,0.0,0.0,0.0,0.0,0.0
49.0,49.0,359.0,0.0,1.2,0.0,0.0,0.0
50.0,49.0,317.0,0.0,0.3,0.0,0.0,0.0
1.0,50.0,1155.0,0.0,1.1,0.0,0.0,0.0
2.0,50.0,2342.0,0.0,0.6,0.4,0.5,2.0
3.0,50.0,12232.0,1.7,1.2,1.2,4.0,127.0
4.0,50.0,8601.0,4.4,2.3,1.6,3.0,101.0
5.0,50.0,8105.0,0.5,1.2,1.4,1.0,41.0
6.0,50.0,2551.0,1.1,0.9,0.1,0.5,8.0
7.0,50.0,2554.0,2.5,0.0,0.0,0.5,0.0
8.0,50.0,1374.0,0.0,0.0,0.0,0.5,1.0
9.0,50.0,299.0,0.0,0.0,0.0,0.0,1.0
10.0,50.0,224.0,0.0,0.0,0.0,0.0,0.0
11.0,50.0,2248.0,0.0,0.0,0.0,0.0,2.0
12.0,50.0,224.0,0.0,0.0,0.0,0.0,1.0
13.0,50.0,561.0,0.0,0.0,0.0,0.0,0.0
14.0,50.0,507.0,2.5,2.3,0.0,0.5,1.0
15.0,50.0,2075.0,5.6,0.0,0.0,0.5,1.0
16.0,50.0,408.0,0.3,0.0,0.0,0.0,1.0
17.0,50.0,112.0,0.0,0.0,0.0,0.0,0.0
18.0,50.0,269.0,0.0,0.0,0.0,0.0,0.0
19.0,50.0,168.0,1.4,0.0,0.0,0.0,0.0
20.0,50.0,31.0,0.0,0.0,0.0,0.0,0.0
21.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0
22.0,50.0,90.0,0.0,0.0,0.0,0.0,0.0
23.0,50.0,411.0,0.0,0.0,0.0,0.0,0.0
24.0,50.0,449.0,0.0,1.0,0.0,0.0,0.0
25.0,50.0,509.0,0.0,0.4,0.0,0.0,0.0
26.0,50.0,1078.0,0.0,0.0,0.0,0.0,0.0
27.0,50.0,989.0,1.5,0.0,1.6,0.0,1.0
28.0,50.0,2826.0,1.8,0.0,0.0,0.5,4.0
29.0,50.0,556.0,0.2,0.0,0.0,0.0,0.0
30.0,50.0,477.0,0.1,0.0,0.0,0.0,0.0
31.0,50.0,317.0,1.1,0.0,0.0,0.0,0.0
32.0,50.0,114.0,0.0,0.2,0.0,0.0,0.0
33.0,50.0,1887.0,0.0,1.1,0.0,0.0,0.0
34.0,50.0,17305.0,5.5,0.7,0.0,0.5,6.0
35.0,50.0,730.0,1.3,1.2,0.0,0.5,12.0
36.0,50.0,636.0,0.0,0.0,0.0,0.0,0.0
37.0,50.0,107.0,0.3,0.0,0.0,0.0,0.0
38.0,50.0,592.0,0.0,0.0,0.0,0.0,0.0
39.0,50.0,495.0,0.0,0.0,0.0,0.0,0.0
40.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0
41.0,50.0,57.0,0.0,0.0,0.0,0.0,0.0
42.0,50.0,159.0,1.2,0.0,0.0,0.0,0.0
43.0,50.0,317.0,0.0,0.0,0.0,0.0,0.0
44.0,50.0,158.0,2.3,0.0,0.0,0.5,0.0
45.0,50.0,198.0,1.1,0.0,0.0,0.0,0.0
46.0,50.0,396.0,1.2,0.0,0.0,0.0,0.0
47.0,50.0,932.0,0.3,2.4,0.0,0.5,1.0
48.0,50.0,1617.0,0.3,1.1,0.0,0.0,0.0
49.0,50.0,82.0,0.0,0.3,0.0,0.0,0.0
50.0,50.0,317.0,0.0,0.0,0.0,0.0,0.0
